filename,X1,Y1,X2,Y2,X3,Y3,X4,Y4,type
1706d89e6e174cddac820a0f58a3ec20.jpg,2759.30261,1090.44395,2926.23688,1090.44395,2926.23688,1222.1117,2759.30261,1222.1117,1
4d3cd3af2a4c429facdd460442dfe50d.jpg,138.65668,1316.8006,327.86615,1316.8006,327.86615,1460.56577,138.65668,1460.56577,19
00239af45e8a4448935ef3d78d5d339e.jpg,1272.12769,554.4785,1314.72958,554.4785,1314.72958,597.74031,1272.12769,597.74031,1
005024d9d41346b9a7494ae95e3fb8d4.jpg,970.26906,1256.19577,1000.5145,1256.19577,1000.5145,1284.33403,970.26906,1284.33403,1
00e0b5005fef46b7ad6e3208b9274e35.jpg,1383.63551,755.8709,1472.8161,755.8709,1472.8161,846.686,1383.63551,846.686,1
010e7f5d1fa04e078a7e998d9d512085.jpg,1266.12685,511.14297,1308.33002,511.14297,1308.33002,557.24628,1266.12685,557.24628,1
0110901e98f84d8da194b87742c9e904.jpg,549.90103,1022.31325,606.88962,1022.31325,606.88962,1077.7492,549.90103,1077.7492,1
011d4b2badd941af934663c772e207b6.jpg,616.03044,938.69083,646.30084,938.69083,646.30084,969.54614,616.03044,969.54614,1
01708d9a241046498e1d713b39b75e97.jpg,973.94829,1227.29002,1018.43242,1227.29002,1018.43242,1276.9275,973.94829,1276.9275,1
01c26f772e004f4bafbf972ef24efaaa.jpg,1249.9654,447.58356,1324.67068,447.58356,1324.67068,521.2881,1249.9654,521.2881,1
01d0ddd240fc43e6872b1238a0ee8515.jpg,1003.6191,603.97676,1055.24329,603.97676,1055.24329,656.53818,1003.6191,656.53818,1
02559e3a6c854fec9664af350d28a24c.jpg,2465.1655,916.5185,2567.19116,916.5185,2567.19116,1019.7349,2465.1655,1019.7349,1
0258aeab438a4a43b894fdacf1442565.jpg,1147.72144,1006.24942,1194.79472,1006.24942,1194.79472,1052.1179,1147.72144,1052.1179,1
02c22752c847450c808364f7608a756e.jpg,1838.96635,757.46307,1877.37079,757.46307,1877.37079,795.01768,1838.96635,795.01768,1
02ff8ea0fba44374815acf7abbc00d8a.jpg,526.82155,869.89227,566.32225,869.89227,566.32225,908.56459,526.82155,908.56459,1
0329e091fe0641778c66f604fc575a75.jpg,1496.50266,1161.26396,1535.8382,1161.26396,1535.8382,1209.21304,1496.50266,1209.21304,1
0342bbd79c16425481ac8e5251a8e13c.jpg,2016.80461,556.86705,2133.9566,556.86705,2133.9566,665.40181,2016.80461,665.40181,1
034e1a7dff054f9ea821259c6456ea18.jpg,1788.43242,976.71227,1819.5021,976.71227,1819.5021,1007.59079,1788.43242,1007.59079,1
03e04fb5265e44789e544f87ae7bcd3f.jpg,797.13127,1037.50931,831.38094,1037.50931,831.38094,1074.69077,797.13127,1074.69077,1
051ce87a36374e87a8f24352af73e9a8.jpg,1473.28915,566.89642,1505.49507,566.89642,1505.49507,601.70155,1473.28915,601.70155,1
0529b6d147024466bcaefccab692d462.jpg,1251.07434,867.34984,1301.42024,867.34984,1301.42024,917.59137,1251.07434,917.59137,1
0532b6bc7cb340baae7dcde22793668d.jpg,633.09967,508.13649,695.508,508.13649,695.508,566.67308,633.09967,566.67308,1
059f163c1d5f40de9538328d6d36e6a2.jpg,614.55728,681.50212,707.68964,681.50212,707.68964,772.78633,614.55728,772.78633,1
05c8322f81554c029179ae2979243c74.jpg,1163.47585,593.23997,1197.33636,593.23997,1197.33636,625.94263,1163.47585,625.94263,1
060bf27f3ee44988927d20fc3fa037b9.jpg,1792.87308,1318.41527,1849.51448,1318.41527,1849.51448,1376.06523,1792.87308,1376.06523,1
066d7162612344449bf2b938c0ea848f.jpg,1503.30737,488.84018,1539.34076,488.84018,1539.34076,527.80923,1503.30737,527.80923,1
06f25d52246d4275b03f46215bddc022.jpg,1397.16003,836.83208,1451.30562,836.83208,1451.30562,890.14304,1397.16003,890.14304,1
07598d08c6344896ab2ae42f438bebb2.jpg,1183.17458,874.57947,1203.87366,874.57947,1203.87366,899.80629,1183.17458,899.80629,1
0773615a42d24a289f5c2a05553d3d62.jpg,1644.70459,776.22633,1685.94495,776.22633,1685.94495,818.30637,1644.70459,818.30637,1
07838bce65f842d380ca81a1b95925c4.jpg,2124.37537,590.388,2218.20717,590.388,2218.20717,679.83624,2124.37537,679.83624,1
07a739dc9b02438590ef49a4a3d0bac7.jpg,1112.64778,1294.3383,1136.26917,1294.3383,1136.26917,1319.77736,1112.64778,1319.77736,1
0803958d8c114f12a33780b502843a5d.jpg,1651.57564,1045.94907,1678.37367,1045.94907,1678.37367,1076.67413,1651.57564,1076.67413,1
0823e3021ce64d02ac44974cbe37cf9d.jpg,897.04907,1111.17082,931.28131,1111.17082,931.28131,1145.57138,897.04907,1145.57138,1
0839740349f64c448b3e1e830e4a53c8.jpg,2036.89465,789.43309,2093.6319,789.43309,2093.6319,843.24654,2036.89465,843.24654,1
08c31320396843fa811bcc0c31c2fdd9.jpg,544.35887,722.38786,579.88454,722.38786,579.88454,751.88129,544.35887,751.88129,1
08dfec664ebb4d968788fa881e207f7b.jpg,1919.33316,1100.26762,2003.08592,1100.26762,2003.08592,1179.97653,1919.33316,1179.97653,1
0934484eebee457f880f9210449438ad.jpg,620.6066,1005.03947,688.1557,1005.03947,688.1557,1063.7711,620.6066,1063.7711,1
09b44bc1dec84002bb0d1ea259b4b9f5.jpg,1466.26129,399.99187,1550.22777,399.99187,1550.22777,500.74239,1466.26129,500.74239,1
09d27253819f49809e2f4724c0c402cd.jpg,974.43057,996.41011,1004.18214,996.41011,1004.18214,1023.64044,974.43057,1023.64044,1
09e2ea8ad68f414a8f1c4187d40aa899.jpg,1240.43594,1204.54868,1288.03822,1204.54868,1288.03822,1252.06715,1240.43594,1252.06715,1
0a2688611cbe49c3807e7a3ab4496ca1.jpg,898.38275,521.07533,926.33344,521.07533,926.33344,547.67757,898.38275,547.67757,1
0a47240259684a7d8d81eda69210f278.jpg,612.963,772.31229,645.25769,772.31229,645.25769,804.34798,612.963,804.34798,1
0a487a0cae8a49d385f5fa5a7e533290.jpg,1794.64021,975.74345,1839.67758,975.74345,1839.67758,1023.1358,1794.64021,1023.1358,1
0a70ba185a6e425f8e5f0e7be03dadb1.jpg,1006.69409,698.08699,1049.84427,698.08699,1049.84427,738.32475,1006.69409,738.32475,1
0a8a83e5c35148809dfcda29fd64c9db.jpg,1043.28966,1281.54826,1077.00493,1281.54826,1077.00493,1314.94864,1043.28966,1314.94864,1
0ab18358c44d48649ac38328922e176e.jpg,1913.0975,967.14955,1946.6466,967.14955,1946.6466,1001.04596,1913.0975,1001.04596,1
0ad78e43406d47a18400041780daa14b.jpg,1256.21416,1191.71442,1282.24742,1191.71442,1282.24742,1216.59175,1256.21416,1216.59175,1
0adfac2c0f8e4e42be9ddaa0cce6717e.jpg,681.62932,1027.21361,713.11359,1027.21361,713.11359,1062.98108,681.62932,1062.98108,1
